sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
AC00228	26	0	0	0	2	1	6	NONE
AC00231	15	0	0	0	2	0	1	NONE
AC00232	76	0	0	0	1	0	0	NONE
AC00233	16	0	0	0	0	0	0	NONE
97983	31	0	0	0	0	0	0	NONE
97984	26	0	0	3	3	0	3	NONE
97985	34	0	0	7	0	0	0	NONE
97986	41	0	0	0	0	0	0	NONE
57202	46	0	5	0	2	1	2	NONE
57305	6	0	0	0	2	0	0	NONE
LV00085	22	0	0	0	2	0	0	NONE
LV00086	34	0	3	0	3	0	1	NONE
DN00153	165	2	2	1	2	0	0	NONE
OF00172	96	0	0	0	0	0	0	NONE
93192	449	0	0	2	5	0	1	NONE
93197	476	0	0	2	2	0	4	NONE
OF00013	1	2	2	0	0	0	3	NONE
OF00014	0	3	0	0	0	4	4	NONE
OF00015	6	4	1	0	2	0	1	NONE
OF00016	0	3	2	0	0	0	3	NONE
93194	212	0	0	0	2	0	2	NONE
93199	276	0	0	0	2	0	3	NONE
BD00237CK	14	2	0	0	0	0	0	NONE
BD00240CK	0	0	0	0	0	0	0	NONE
LV00165	6	3	0	0	0	0	0	NONE
LV00168	8	2	0	0	0	0	0	NONE
LV00171	16	0	0	0	0	0	0	NONE
LV00206	16	2	0	1	3	0	0	NONE
LV00208	12	0	2	0	0	0	3	NONE
LV00211	44	0	0	0	1	0	0	NONE
LV00214	15	0	0	2	0	0	0	NONE
LV00218	5	3	0	0	2	0	1	NONE
LV00230	11	0	0	0	0	0	2	NONE
54237	20	0	2	0	2	0	1	NONE
54312	38	3	2	0	2	0	1	NONE
24266	98	3	0	1	3	0	0	NONE
28726	0	0	0	0	1	0	7	NONE
BD00247	100	0	11	19	17	1	3	NONE
84310	13	0	0	0	0	0	1	NONE
LV00034	149	1	0	1	2	0	0	NONE
OF00039	114	0	0	0	3	0	0	NONE
OF00040	119	0	0	0	4	0	0	NONE
OF00041	159	0	0	0	1	0	0	NONE
OF00042	136	7	0	0	2	0	0	NONE
OF00043	148	9	0	0	2	0	0	NONE
OF00044	164	0	0	0	2	0	0	NONE
OF00045	164	0	0	0	3	0	0	NONE
OF00046	85	0	0	0	3	0	0	NONE
OF00047	84	0	0	0	2	0	0	NONE
OF00048	91	0	0	0	3	0	0	NONE
OF00049	174	0	0	0	3	0	0	NONE
OF00050	180	0	0	0	1	0	0	NONE
OF00051	32	3	0	0	13	0	0	NONE
OF00052	71	0	0	0	1	0	0	NONE
AC00195	49	0	0	0	1	0	1	NONE
AC00196	67	0	1	2	0	0	3	NONE
AC00197	93	0	0	1	0	0	0	NONE
AC00198	45	1	0	0	0	0	1	NONE
AC00199	91	0	0	3	0	0	0	NONE
AC00200	52	3	0	3	0	0	0	NONE
OF00143	149	4	0	0	3	0	0	NONE
73260	17	0	2	0	2	0	6	2022-12-24
77075	185	2	0	2	0	0	1	NONE
DN00059	120	1	2	0	3	1	0	NONE
DN00090	14	2	1	0	1	0	0	NONE
DN00219	103	1	3	1	0	0	0	NONE
DN00221	48	0	2	1	2	0	0	NONE
73265	31	1	2	2	0	0	2	NONE
24265	93	4	2	2	3	0	0	NONE
28725	39	0	2	1	1	6	4	NONE
BD00246	184	2	4	14	16	2	0	NONE
24247EK	220	1	2	0	3	0	0	NONE
28717EK	0	0	0	0	0	1	1	NONE
BD00238EK	13	0	1	7	0	0	1	NONE
24257EK	169	2	0	0	2	0	0	NONE
BD00241EK	15	1	6	3	0	0	0	NONE
84312	8	2	0	0	0	0	2	NONE
LV00035	151	0	0	2	1	0	0	NONE
OF00201	2	1	0	0	0	0	0	NONE
OF00019	0	0	0	0	0	0	0	NONE
97981	39	0	0	0	0	0	0	NONE
97982	30	0	0	2	2	0	0	NONE
BD00131F	238	2	2	3	1	15	1	NONE
BD00133F	246	3	0	5	2	23	2	NONE
AC00186	43	0	0	0	0	0	3	NONE
AC00187	39	0	1	0	0	0	3	NONE
AC00188	44	0	0	0	0	0	5	NONE
LV00164	11	2	0	0	0	1	0	NONE
LV00167	8	0	0	0	2	0	0	NONE
LV00170	11	0	0	0	0	1	0	NONE
LV00213	11	1	0	2	0	0	0	NONE
LV00217	24	1	0	0	1	0	1	NONE
54236	22	0	2	0	2	1	2	NONE
54311	45	0	2	0	0	0	1	NONE
24264	70	0	0	2	2	0	0	NONE
28724	20	0	2	9	1	4	6	NONE
BD00244	83	5	6	11	14	1	0	NONE
BD00245	84	1	8	11	7	1	1	NONE
LV00061	12	0	0	2	2	0	1	NONE
LV00067	8	1	0	0	1	0	0	NONE
LV00073	6	1	0	0	0	0	0	NONE
LV00060	8	0	0	1	0	0	1	NONE
LV00066	8	1	0	0	1	0	0	NONE
LV00072	0	3	0	0	0	0	0	NONE
AC00223	0	0	0	0	0	0	0	
24263	182	0	0	0	3	0	0	NONE
28723	0	0	0	2	3	8	5	NONE
BD00243	312	0	20	35	20	2	2	NONE
93166	20	0	0	0	0	0	0	NONE
93168	21	0	0	0	0	0	3	NONE
93170	21	0	0	0	0	0	0	NONE
93172	29	0	0	0	0	0	0	NONE
93174	13	0	0	0	0	0	0	NONE
93240	5	0	2	0	0	0	0	NONE
93241	19	0	0	0	0	0	0	NONE
93242	3	0	0	0	0	0	0	NONE
93243	23	0	0	0	0	0	0	NONE
OF00116	55	0	0	0	2	0	0	NONE
OF00117	88	0	0	0	1	0	0	NONE
OF00118	72	2	0	0	2	0	4	NONE
OF00119	70	0	0	0	3	0	1	NONE
OF00120	29	2	0	2	0	0	0	NONE
OF00121	46	2	3	3	5	1	0	NONE
OF00122	69	0	0	0	3	0	0	NONE
OF00123	72	0	0	0	3	0	0	NONE
59718	3	0	0	0	0	0	2	NONE
BD00132Q	131	3	0	2	0	12	0	NONE
BD00134Q	130	1	2	2	2	26	0	NONE
BD00239Q	4	3	0	10	0	2	0	NONE
24250Q	19	3	0	2	0	0	0	NONE
28720Q	26	2	2	1	2	1	4	NONE
24260Q	118	0	0	3	2	0	0	NONE
BD00242Q	29	4	11	5	6	1	0	NONE
LV00062	11	3	0	2	0	0	0	NONE
LV00068	30	0	0	0	1	0	0	NONE
LV00074	2	3	0	0	0	0	0	NONE
56465	57	9	5	3	7	0	3	NONE
56470	84	8	4	5	9	1	7	NONE
56475	0	0	1	6	1	0	3	NONE
56480	71	11	10	1	21	4	7	NONE
LV00215	10	1	0	0	1	0	0	NONE
73263	33	0	1	0	1	0	2	NONE
AC00159	171	3	0	0	4	0	0	NONE
AC00160	188	0	0	0	3	0	2	NONE
AC00161	164	0	1	0	2	0	2	NONE
AC00185	19	0	0	0	2	0	1	NONE
AC00162	65	0	0	0	3	0	0	NONE
73262	125	5	10	0	4	0	11	NONE
73267	219	4	3	10	8	2	5	NONE
77077	371	4	0	3	0	0	2	NONE
DN00220	158	6	4	11	4	2	0	NONE
DN00222	76	0	2	5	8	0	4	NONE
LV00141	0	0	0	0	0	0	0	NONE
LV00229	5	0	0	0	0	0	0	NONE
LV00163	18	0	0	0	0	0	0	NONE
LV00166	14	2	0	0	0	1	0	NONE
LV00169	12	0	0	0	0	1	2	NONE
LV00212	31	1	0	1	1	0	0	NONE
LV00216	22	6	0	0	5	0	0	NONE
84313	8	0	0	0	0	0	0	NONE
LV00202	38	0	3	0	0	0	0	NONE
LV00203	27	2	0	0	2	0	0	NONE
LV00204	18	0	0	0	0	0	0	NONE
LV00205	23	1	0	1	3	0	2	NONE
LV00207	27	0	1	0	1	0	2	NONE
LV00209	48	0	0	0	2	0	0	NONE
LV00210	34	0	0	0	3	0	0	NONE
54235	23	0	2	0	2	0	2	NONE
54310	40	0	1	0	0	0	0	NONE
73270	41	1	1	0	1	0	1	NONE
91608	31	1	0	0	1	0	0	NONE
91994	35	2	3	0	4	1	2	NONE
91995	42	3	2	1	2	0	0	NONE
91996	51	5	2	0	1	0	3	NONE
91997	67	4	3	0	2	0	4	NONE
LV00142	0	0	0	0	0	0	0	NONE
LV00151	154	4	34	2	4	0	1	NONE
LV00152	160	4	34	1	3	0	3	NONE
24267	81	0	0	0	2	0	0	NONE
92690	1	0	0	0	0	0	0	NONE
93190	340	0	0	3	1	0	2	NONE
93195	416	0	0	5	4	0	8	NONE
93540	257	1	30	27	23	35	0	NONE
93545	268	0	29	14	11	31	0	NONE
OF00001	396	4	2	2	2	0	2	NONE
OF00002	428	1	3	3	1	28	2	NONE
OF00005	0	0	1	0	0	0	0	NONE
OF00006	0	1	0	2	0	0	0	NONE
OF00009	658	1	2	2	1	0	14	NONE
OF00010	758	3	3	3	1	0	3	NONE
OF00017	388	1	0	1	0	0	0	NONE
OF00018	0	1	0	0	2	0	1	NONE
OF00020	201	0	5	0	4	36	0	NONE
OF00021	154	1	36	0	9	37	0	NONE
OF00022	119	0	39	0	2	19	1	NONE
OF00023	103	0	38	2	2	9	2	NONE
OF00024	88	0	36	0	2	9	0	NONE
OF00025	0	0	0	0	0	0	0	
OF00026	0	0	0	0	0	0	0	
OF00027	0	0	0	0	0	0	0	
OF00029	0	0	0	0	0	0	0	
OF00031	0	0	0	0	0	0	0	
OF00032	0	0	0	0	0	0	0	
OF00055	57	2	3	1	2	0	0	NONE
OF00056	155	1	1	1	3	0	0	NONE
OF00103	307	0	0	0	2	198	0	NONE
OF00135	0	0	0	0	0	0	0	NONE
OF00136	0	0	0	0	0	0	0	NONE
OF00137	0	0	0	0	0	0	0	NONE
OF00140	0	0	0	0	0	0	0	NONE
OF00173	81	3	0	3	2	0	1	NONE
OF00174	64	5	0	2	4	0	10	NONE
OF00175	83	2	0	0	0	0	0	NONE
OF00053	69	0	0	0	3	0	0	NONE
OF00054	139	0	0	0	2	0	5	NONE
OF00193	0	0	0	0	0	0	0	
OF00194	0	0	0	0	0	0	0	
93177	98	90	0	0	0	0	0	NONE
93179	154	3	1	0	3	1	3	NONE
93181	98	85	0	0	3	0	0	NONE
93183	189	0	0	0	3	0	4	NONE
OF00003	2	0	1	0	0	0	3	NONE
OF00004	3	0	2	0	0	0	2	NONE
OF00008	0	0	0	0	0	0	1	NONE
OF00011	20	5	2	1	4	0	2	NONE
OF00012	17	5	2	2	5	0	11	NONE
OF00110	0	0	0	0	0	0	0	NONE
OF00113	0	0	0	0	0	0	0	NONE
OF00154	104	2	1	2	1	0	2	NONE
OF00155	0	1	0	0	1	0	1	NONE
30465F-BU	0	1	0	2	1	0	0	NONE
OF00097	0	0	0	0	0	0	0	NONE
OF00098	0	0	0	0	0	0	0	NONE
OF00099	0	0	0	0	0	0	0	NONE
OF00100	0	0	0	0	0	0	0	NONE
OF00101	0	0	0	0	0	0	0	NONE
LV00223	6	0	3	0	0	0	1	NONE
LV00251	24	0	0	1	0	0	0	NONE
LV00252	23	0	0	1	0	0	0	NONE
LV00253	27	0	0	1	0	0	0	NONE
LV00254	6	3	0	0	0	1	0	NONE
LV00255	18	2	0	0	0	1	0	NONE
LV00256	10	3	0	0	0	0	1	NONE
AC00272	69	5	0	3	2	0	3	NONE
OF00273	47	2	2	0	2	0	10	NONE
AC00274	134	1	9	1	1	0	3	NONE
AC00275	134	1	9	1	0	0	1	NONE
AC00279	39	0	0	2	0	0	0	NONE
AC00280	43	0	1	0	0	0	0	NONE
AC00281	47	0	0	2	0	0	0	NONE
AC00282	37	0	0	3	0	0	0	NONE
AC00283	0	1	1	1	0	0	0	NONE
AC00284	22	1	0	3	0	0	0	NONE
AC00285	3	1	0	3	0	0	0	NONE
AC00286	33	0	0	2	0	0	0	NONE
AC00287	44	0	0	2	0	0	0	NONE
AC00288	38	0	0	3	0	0	0	NONE
AC00289	0	0	0	3	0	0	0	NONE
AC00290	42	0	1	0	1	0	1	NONE
AC00291	13	0	1	0	0	0	2	NONE
AC00292	47	0	0	0	2	0	0	NONE
LV00293	0	0	2	0	0	1	0	NONE
LV00294	6	0	2	0	0	1	0	NONE
LV00295	0	0	0	0	0	1	0	NONE
LV00296	24	0	0	0	0	0	0	NONE
LV00297	9	0	0	0	0	0	0	NONE
LV00298	23	0	1	0	0	0	0	NONE
LV00299	12	0	0	0	0	0	0	NONE
LV00300	13	0	0	0	0	0	0	NONE
LV00301	16	0	0	0	0	0	0	NONE
LV00302	14	0	0	0	0	0	0	NONE
LV00303	9	0	0	0	0	0	0	NONE
LV00304	9	0	0	0	0	0	0	NONE
AC00305	26	0	0	0	0	0	3	NONE
AC00306	36	0	0	0	0	0	3	NONE
DN00307	39	0	0	0	0	0	3	NONE
AC00308	38	0	0	0	0	0	2	NONE
AC00309	90	0	0	0	0	0	0	NONE
LV00310	0	0	0	0	0	0	0	NONE
LV00311	63	3	0	3	0	1	0	NONE
LV00312	39	0	0	1	1	0	4	NONE
LV00313	66	0	1	2	0	0	4	NONE
LV00315	40	1	1	3	0	0	0	NONE
LV00316	12	2	0	3	1	0	1	NONE
LV00317	68	0	0	3	0	0	2	NONE
LV00318	66	0	0	3	2	0	2	NONE
OF00320	0	0	0	0	0	0	0	NONE
OF00321	0	0	0	0	0	0	0	NONE
LV00322	181	2	34	2	3	0	0	NONE
LV00323	80	3	34	2	3	0	2	NONE
LV00324	91	0	33	2	1	0	1	NONE
AC00325	108	5	34	8	7	0	3	NONE
AC00326	167	4	33	8	5	0	0	NONE
LV00327	7	0	2	0	0	0	0	NONE
LV00328	12	0	2	0	0	0	0	NONE
LV00329	18	0	0	0	0	0	0	NONE
LV00330	0	0	0	0	0	0	0	NONE
LV00331	0	0	0	1	0	0	0	NONE
LV00332	3	0	0	1	0	0	0	NONE
LV00333	15	2	3	0	0	0	0	NONE
LV00334	6	0	2	3	0	0	0	NONE
LV00335	22	0	0	3	0	0	0	NONE
LV00336	11	0	2	1	0	0	0	NONE
LV00337	6	0	2	0	0	0	2	NONE
LV00344	6	0	1	0	0	0	0	NONE
LV00340	16	0	0	0	1	0	0	NONE
LV00341	25	0	0	0	1	0	0	NONE
AC00347	66	3	0	1	1	0	0	NONE
AC00348	63	0	0	3	0	0	8	NONE
AC00349	59	0	0	1	4	0	2	NONE
AC00350	75	0	0	0	1	0	0	NONE
AC00351	84	0	0	0	2	0	0	NONE
AC00352	80	0	0	0	0	0	0	NONE
AC00353	70	4	0	0	3	0	0	NONE
AC00354	83	0	0	0	0	0	0	NONE
OF00356	0	0	0	0	0	0	0	
OF00357	0	0	0	0	0	0	0	
AC00359	35	0	1	0	0	0	0	NONE
AC00360	38	0	0	0	0	0	5	NONE
AC00361	42	0	0	0	0	0	0	NONE
AC00362	35	0	0	0	0	0	0	NONE
LV00363	48	0	0	0	2	0	0	NONE
AC00364	49	0	0	0	0	0	0	NONE
BD00365	86	0	2	0	1	0	0	NONE
BD00370	83	0	0	0	3	0	0	NONE
LV00366	11	0	1	0	0	0	2	NONE
LV00367	23	0	0	0	0	0	0	NONE
LV00368	0	0	3	0	0	0	1	NONE
LV00369	8	1	0	3	0	0	1	NONE
BD00372	0	0	0	0	0	0	0	
BD00373	0	0	0	0	0	0	0	
AC00377	47	0	0	0	0	0	0	NONE
AC00378	44	0	0	0	0	0	0	NONE
AC00381	58	2	4	0	1	0	2	NONE
AC00382	220	0	0	0	3	0	0	NONE
LV00389	13	0	0	0	0	0	0	NONE
LV00390	8	1	0	0	0	0	0	NONE
LV00391	7	0	0	0	0	0	0	NONE
LV00392	7	0	0	0	0	0	0	NONE
AC00393	0	0	0	0	3	0	0	2023-01-07
AC00394	64	0	0	0	1	0	0	NONE
AC00395	33	0	0	0	0	0	1	NONE
AC00396	35	0	0	0	0	0	3	NONE
LV00397	31	3	0	2	5	0	0	NONE
LV00398	33	2	0	1	5	0	0	NONE
37510	119	5	2	3	5	31	2	NONE
BD00379	67	3	0	1	4	1	0	NONE
BD00380	50	0	0	1	4	1	0	NONE
92450	177	0	0	0	3	0	1	NONE
54135	24	0	0	1	2	0	0	NONE
54390	21	5	0	0	0	0	0	NONE
55670	14	2	0	0	0	0	0	NONE
55671	4	2	0	2	0	0	0	NONE
55672	7	0	0	1	0	0	0	NONE
OF00439	0	0	0	0	0	0	0	NONE
OF00400	19	0	0	0	0	0	0	NONE
OF00399	15	0	0	0	0	0	0	NONE
BD00440	0	0	0	0	0	0	0	NONE
BD00493	38	2	0	2	2	1	0	NONE
BD00494	305	6	0	3	2	0	1	NONE
BD00542Q	85	0	3	3	0	0	0	NONE
AC00543	0	0	0	0	1	0	0	NONE
BD00544	83	0	0	3	3	0	0	NONE
BD00545Q	52	0	3	2	2	0	1	NONE
AC00546	161	0	2	0	2	0	0	NONE
BD00547	90	0	3	0	3	0	0	NONE
BD00548Q	74	0	3	0	2	0	0	NONE
AC00549	179	0	3	0	0	0	0	NONE
BD00550	90	0	0	0	1	0	0	NONE
BD00556	0	0	0	0	0	0	0	NONE
BD00557	0	0	0	0	0	0	0	NONE
BD00558EK	0	0	0	0	0	0	0	NONE
BD00559Q	0	0	0	0	0	0	1	NONE
BD00560EK	3	0	0	0	2	0	0	NONE
BD00561Q	5	0	0	0	0	0	0	NONE
BD00562EK	1	0	0	0	0	0	0	NONE
BD00563Q	0	0	0	0	0	0	0	NONE
BD00564EK	0	0	0	0	0	0	0	NONE
BD00565Q	3	0	0	0	0	0	0	NONE
BD00577	0	0	0	0	1	0	0	NONE
BD00583EK	19	2	0	0	1	0	0	NONE
BD00584Q	63	0	0	0	3	0	0	NONE
BD00585	71	8	0	0	2	0	0	NONE
BD00586	80	3	0	0	3	0	0	NONE
BD00587	86	3	0	0	3	0	0	NONE
BD00588	53	0	0	1	3	0	0	NONE
BD00589	38	0	0	3	0	0	0	NONE
BD00612	151	0	0	0	0	0	0	NONE
BD00613	18	0	0	0	0	0	0	NONE
BD00614	10	0	0	0	0	0	0	NONE
OF00630	6	0	0	0	0	0	0	NONE
OF00631	3	0	0	0	0	0	0	NONE
BD00615Q	20	0	0	0	0	0	0	NONE
BD00616	23	0	0	0	0	0	0	NONE
BD00617	16	0	0	0	0	0	0	NONE
AC00518	22	2	0	2	0	0	0	NONE
AC00433	48	0	0	0	0	0	0	NONE
AC00657	15	0	0	0	0	0	0	NONE
LV00437	50	0	0	0	0	0	0	NONE
LV00576	96	0	0	1	0	0	0	NONE
AC00428	45	0	0	0	0	0	0	NONE
BD00677	13	2	0	2	1	0	0	NONE
BD00688	11	1	0	0	0	0	1	NONE
BD00456	28	0	0	0	1	0	4	NONE
BD00466	13	3	0	0	1	0	2	NONE
BD00476	48	1	1	0	1	0	1	NONE
AC00527	27	0	0	0	0	0	0	NONE
AC00528	49	0	0	0	1	0	0	NONE
AC00532	32	0	0	2	0	0	0	NONE
AC00533	0	0	0	0	0	0	0	NONE
AC00534	42	0	0	0	0	0	0	NONE
AC00535	45	0	0	1	0	0	0	NONE
AC00538	48	0	0	3	0	0	0	NONE
AC00539	47	0	0	3	2	0	0	NONE
AC00540	50	0	0	3	0	0	0	NONE
BD00601CK	0	0	0	0	0	0	0	NONE
BD00658CK	4	0	0	0	0	0	0	NONE
BD00693CK	0	0	0	0	0	0	0	NONE
AC00429	46	0	0	0	0	0	0	NONE
55667	0	0	0	0	0	0	0	NONE
LV00487	5	0	0	2	0	2	0	2022-12-22
LV00580	6	3	1	1	0	0	0	NONE
BD00607	0	0	0	0	0	0	0	NONE
BD00648	88	3	12	0	2	0	0	NONE
BD00664	28	0	0	0	0	0	0	2022-12-20
BD00676	18	0	0	0	1	0	0	NONE
BD00687	7	0	0	2	1	0	0	NONE
BD00699	0	0	0	0	0	0	0	NONE
BD00651	49	0	0	0	0	0	0	NONE
BD00455	18	0	0	2	3	0	11	NONE
BD00465	12	0	0	0	3	0	3	2022-12-29
BD00475	58	0	0	1	2	0	4	NONE
LV00430	42	0	0	0	0	0	0	NONE
LV00435	41	1	0	0	0	0	0	NONE
LV00441	108	2	2	2	2	0	0	NONE
LV00446	90	0	35	2	2	0	0	NONE
LV00572	92	4	0	0	0	0	0	NONE
LV00574	90	0	0	0	0	0	0	NONE
LV00608	22	0	0	0	0	0	0	NONE
DN00551	112	2	0	0	2	0	0	NONE
DN00552	262	4	0	0	2	0	0	NONE
DN00623	179	4	0	0	0	0	0	NONE
DN00622	43	1	0	0	0	0	0	NONE
DN00460	58	0	1	0	2	0	0	NONE
DN00470	26	1	0	0	2	0	0	NONE
DN00480	58	1	0	0	1	0	1	NONE
DN00593	5	0	0	0	2	0	3	NONE
DN00681	19	0	0	0	0	0	0	NONE
DN00692	11	0	0	0	1	0	0	NONE
DN00459	65	0	1	1	4	0	3	NONE
DN00469	17	3	1	0	1	0	3	NONE
DN00479	65	2	0	0	2	0	2	NONE
DN00680	20	0	0	0	0	0	0	NONE
DN00691	14	0	0	0	1	0	2	NONE
DN00401	71	5	2	0	2	0	0	NONE
DN00447	43	5	0	0	2	0	0	NONE
DN00457	65	0	0	1	0	0	2	NONE
DN00467	13	1	1	0	1	0	3	NONE
DN00477	53	2	0	0	1	0	1	NONE
DN00740	50	0	0	0	0	0	0	NONE
DN00590	0	0	0	0	1	0	4	2022-12-20
DN00678	22	0	0	0	0	0	0	NONE
DN00689	16	0	0	0	1	0	2	NONE
DN00553	40	2	0	2	2	1	0	NONE
BD00606	0	0	0	0	0	0	0	NONE
BD00647	117	2	17	0	2	0	0	NONE
BD00663	39	0	0	0	0	0	0	2022-12-20
BD00686	19	0	0	0	2	0	0	NONE
BD00698	0	0	0	0	0	0	0	NONE
BD00652	46	0	0	0	0	0	0	NONE
BD00454	33	0	0	0	3	1	1	NONE
BD00464	44	0	0	0	1	0	4	NONE
BD00474	85	0	0	0	2	2	4	NONE
BD00602EK	0	0	0	0	0	0	0	NONE
BD00659EK	20	0	0	0	0	0	0	NONE
BD00671EK	24	1	0	0	1	0	0	NONE
BD00683EK	10	0	0	0	4	0	0	NONE
BD00694EK	0	0	0	0	0	0	0	NONE
BD00451EK	20	0	0	0	3	0	0	NONE
BD00461EK	25	0	0	0	1	0	3	NONE
BD00471EK	44	0	0	0	3	0	3	NONE
LV00436	44	2	0	0	0	0	0	NONE
LV00573	97	0	0	0	0	0	0	NONE
LV00575	96	0	0	0	0	0	0	NONE
LV00609	22	0	0	0	0	0	0	NONE
AC00507	20	2	0	3	1	0	0	NONE
AC00508	10	0	1	1	2	0	0	NONE
AC00509	24	0	4	2	0	0	2	NONE
AC00510	29	0	2	0	2	0	2	NONE
AC00511	33	0	0	3	1	0	1	NONE
AC00512	34	0	0	1	3	0	0	NONE
AC00513	34	1	0	3	1	0	0	NONE
AC00514	35	0	0	2	2	0	1	NONE
AC00515	42	0	0	1	2	0	0	NONE
AC00522	60	0	1	0	0	0	0	NONE
AC00524	37	1	0	4	0	0	0	NONE
LV00656	47	0	0	0	0	0	1	NONE
AC00431	39	0	0	0	0	0	0	NONE
AC00434	32	0	3	0	1	2	0	NONE
AC00402	60	5	0	0	0	0	3	NONE
AC00403	39	4	0	0	0	0	2	NONE
LV00426	49	0	0	0	0	0	0	NONE
55443	26	0	0	0	0	0	0	NONE
55666	0	0	0	0	0	0	0	NONE
LV00486	6	1	0	2	0	0	0	2022-12-22
LV00579	13	0	1	1	0	0	0	NONE
LV00655	48	0	0	0	0	0	1	NONE
LV00569	16	2	0	0	0	0	0	NONE
LV00570	4	2	1	0	0	0	0	NONE
AC00723	183	0	0	0	6	0	0	NONE
BD00605	0	0	0	0	0	0	0	NONE
BD00646	62	2	7	0	3	0	2	NONE
BD00662	40	0	0	0	0	0	0	2022-12-20
BD00673	9	4	0	1	1	0	0	NONE
BD00685	28	0	0	0	2	0	0	NONE
BD00697	0	0	0	0	0	0	0	NONE
BD00453	35	0	0	0	3	0	0	NONE
BD00463	33	0	0	1	2	0	4	NONE
BD00473	49	0	0	0	2	0	4	NONE
BD00604	0	0	0	0	0	0	0	NONE
BD00645	248	15	9	0	4	0	3	NONE
BD00661	79	0	0	0	0	0	0	2022-12-20
BD00672	47	2	0	0	2	0	0	NONE
BD00684	21	0	0	0	4	0	0	NONE
BD00696	0	0	0	0	0	0	0	NONE
BD00650	47	0	0	0	0	0	0	NONE
BD00452	65	0	0	2	4	0	14	NONE
BD00462	93	0	0	0	4	0	7	2022-12-29
BD00472	89	0	0	0	3	0	4	NONE
AC00427	50	0	0	0	0	0	0	NONE
AC00529	40	0	2	0	3	0	4	NONE
AC00530	41	0	0	0	1	0	0	NONE
AC00531	53	0	0	0	0	0	0	NONE
AC00536	45	1	0	0	0	1	0	NONE
AC00537	52	0	0	0	0	0	0	NONE
BD00571Q	0	6	0	0	0	0	1	NONE
BD00603Q	0	0	0	0	0	0	0	NONE
BD00644Q	0	0	9	0	7	0	1	NONE
BD00660Q	16	0	0	0	0	0	0	NONE
BD00695Q	0	0	0	0	0	0	0	NONE
LV00499	100	1	24	0	1	1	0	NONE
LV00643	82	0	20	0	1	0	0	NONE
DN00686	15	0	0	0	0	0	0	NONE
DN00454	98	0	0	0	0	0	5	NONE
DN00464	4	1	0	0	0	0	0	NONE
DN00474	34	0	0	0	1	0	0	2022-12-29
DN00742	97	0	1	0	0	0	0	NONE
DN00555	25	0	0	2	0	0	0	NONE
DN00591	20	2	2	0	2	0	3	NONE
DN00682	10	1	0	0	0	0	0	NONE
AC00744	1	0	24	1	3	0	0	2022-12-29
DN00458	154	0	3	1	2	0	5	NONE
DN00468	57	3	3	0	0	0	6	NONE
DN00478	146	4	0	0	2	0	2	NONE
DN00741	89	8	0	2	3	0	2	NONE
DN00554	158	7	0	8	3	0	0	NONE
DN01423	139	4	0	0	14	0	0	NONE
DN00679	66	1	0	0	0	0	0	NONE
DN00690	52	0	0	0	3	0	6	NONE
LV00443	43	4	2	0	0	0	0	NONE
55665	0	0	0	0	0	0	0	NONE
LV00485	0	1	0	2	0	1	0	2022-12-22
LV00578	5	2	3	1	0	0	0	NONE
LV00654	48	0	0	0	0	0	1	NONE
AC00442	58	3	3	0	1	0	0	NONE
AC00445	18	3	2	0	3	0	0	NONE
LV00404	124	3	35	0	2	0	0	NONE
LV00405	29	1	34	0	3	0	0	NONE
LV00444	121	2	36	2	2	0	0	NONE
AC00517	0	0	0	1	0	0	0	NONE
LV00519	0	0	0	3	0	0	1	NONE
LV00520	22	0	0	3	0	0	0	NONE
LV00523	34	0	1	3	2	0	1	NONE
LV00743	95	1	0	0	0	0	0	NONE
LV00745	46	3	0	0	6	0	1	NONE
LV00746	79	1	0	0	1	0	0	NONE
BD00649T	32	0	0	0	2	0	0	NONE
BD00768	94	0	2	0	0	0	1	NONE
BD00705	61	1	0	0	2	0	0	NONE
BD00674	6	5	0	0	1	0	0	NONE
AC00665	194	0	0	0	3	0	0	NONE
AC00666	290	0	0	0	3	0	0	NONE
AC00667	192	0	0	0	2	0	0	NONE
AC00668	116	78	0	0	0	0	0	NONE
AC00669	186	1	0	0	3	0	0	NONE
AC00670	174	5	1	0	3	0	0	NONE
BD00675	5	1	0	1	1	0	0	NONE
AC00418	8	0	0	2	0	0	0	NONE
AC00419	20	0	2	1	0	0	1	NONE
AC00420	0	0	0	0	0	0	0	NONE
AC00421	31	0	0	0	0	0	2	NONE
AC00422	0	0	0	0	0	0	0	NONE
AC00423	0	0	0	0	0	0	0	NONE
AC00424	9	2	1	3	1	0	2	NONE
AC00432	39	0	0	0	3	0	0	NONE
AC00525	0	0	0	0	0	0	0	NONE
AC00526	0	0	0	0	0	0	0	NONE
AC00700	0	0	0	0	0	0	0	NONE
AC00701	0	0	0	0	0	0	0	NONE
54370	0	2	0	0	0	0	0	NONE
40080	24	0	0	0	0	0	0	NONE
40088	2	3	0	0	0	0	0	NONE
40090	0	4	0	0	0	0	0	NONE
40092	17	0	0	4	0	0	0	NONE
40082	4	3	0	0	0	0	0	NONE
40106	0	3	0	0	0	0	2	NONE
40084	2	2	0	0	0	0	0	NONE
10970W	39	1	3	2	1	0	52	NONE
10980W	0	0	2	0	2	3	12	NONE
