"ID","Handle","Command","Title","Sort Order","Published","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Product: ID","Product: Handle","Product: Position"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4477463855194","alex-sofa-794150","112"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4482198700122","cici-sofa","113"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4502248128602","altari-sofa","114"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","4514481635418","brindon-sofa","115"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826513607","fresco-sofa","116"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826518279","lanett-sofa","117"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826518791","deanna-sofa","118"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826563783","haley-sofa","119"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826711623","ellwood-sofa","120"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826731527","emerson-sofa","121"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826736967","kelvington-sofa","122"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826785735","linda-sofa","123"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826788679","gillis-sofa-sleeper","124"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826793671","duchess-sofa","125"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5826861319","elin-sofa","126"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5827083015","levon-sofa-sleeper","127"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831178631","lian-futon","128"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831198855","ellery-sofa","129"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831243463","emma-sofa","130"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831348551","larkinhurst-sofa-sleeper","131"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831350023","jaclyn-sofa-sleeper","132"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831350663","gracyn-sofa-sleeper","133"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5831352711","darcy-sofa","134"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","5924068999","gardner-everyday-sleeper-sofa","135"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","6685829511","doug-sofa","136"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","8246981511","hawn-sofa","137"
"160243318874","standard-sofas","UPDATE","Standard Sofas","Manual","true","","","","","9979078983","dahra-sofa","138"
