"ID","Handle","Command","Title","Vendor","Type","Tags","Tags Command","Variant Price","Variant Compare At Price","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value"
"9127431879","alden-power-reclining-living-room-set","UPDATE","Alden Power Reclining Living Room Set","Mstar-Dropped","DISCONTINUED","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, CURRENT_SALE, Exclusive_Neha_10, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, over-2000, President_day, style-contemporary, Summer_2017, TAX, under-2000, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","2399.99","","shopify","0","24055116423","34595430727","MERGE","Configuration","Sofa + Loveseat","","","",""
"9127431879","alden-power-reclining-living-room-set","UPDATE","Alden Power Reclining Living Room Set","Mstar-Dropped","DISCONTINUED","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, CURRENT_SALE, Exclusive_Neha_10, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, over-2000, President_day, style-contemporary, Summer_2017, TAX, under-2000, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","3199.99","","shopify","0","24055116487","34595430791","MERGE","Configuration","Sofa + Loveseat + Recliner","","","",""
"11602631251","terrence-power-reclining-sofa-loveseat-and-recliner","UPDATE","Terrence Power Reclining Living Room Set","Mstar-Dropped","DISCONTINUED","Black_2017, clearance, color-beige, Columbus_2017_1, Columbus_2018, console, Exclusive_Neha_10, export-1, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, motion, NEW, over-2000, President_day, style-contemporary, SUMMER_CL_2018, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","3199.99","","shopify","0","30706803081306","29569974075482","MERGE","Configuration","Sofa + Loveseat","","","",""
"11602631251","terrence-power-reclining-sofa-loveseat-and-recliner","UPDATE","Terrence Power Reclining Living Room Set","Mstar-Dropped","DISCONTINUED","Black_2017, clearance, color-beige, Columbus_2017_1, Columbus_2018, console, Exclusive_Neha_10, export-1, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, motion, NEW, over-2000, President_day, style-contemporary, SUMMER_CL_2018, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","3199.99","","shopify","0","16722065883226","16461147963482","MERGE","Configuration","Sofa + Loveseat + Recliner","","","",""
"1618141479002","ford-power-reclining-living-room-set","UPDATE","Ford Power Reclining Living Room Set","Mstar-Dropped","DISCONTINUED","color-gray, Exclusive_Neha_10, feature-adjustable headrests, feature-power, Jan_14_2019, material-fabric, Memorial2019, motion, over-2000, sale-presidents day-2020, style-contemporary, Summer_2017, TAX, under-2000, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","4799.99","","shopify","0","17621181366362","17246919524442","MERGE","Configuration","Sofa + Loveseat + FREE Recliner","","","",""
"1625845039194","gillroy-living-room-set","UPDATE","Gilroy Living Room Set","USGLO-Dropped","DISCONTINUED","Barbra07-19, clearance, color-brown, Exclusive_Neha_10, july2019, material-microfiber, NJ_Warehouse, President_Sale_2019, style-classic, under-1000, under-2000, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","1499.99","","shopify","0","16153890062426","15969226752090","MERGE","Configuration","Sofa + Loveseat","","","",""
"1625845039194","gillroy-living-room-set","UPDATE","Gilroy Living Room Set","USGLO-Dropped","DISCONTINUED","Barbra07-19, clearance, color-brown, Exclusive_Neha_10, july2019, material-microfiber, NJ_Warehouse, President_Sale_2019, style-classic, under-1000, under-2000, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","1499.99","","shopify","0","30706824675418","29569993113690","MERGE","Configuration","Sofa + Loveseat + Chair","","","",""
"1625845039194","gillroy-living-room-set","UPDATE","Gilroy Living Room Set","USGLO-Dropped","DISCONTINUED","Barbra07-19, clearance, color-brown, Exclusive_Neha_10, july2019, material-microfiber, NJ_Warehouse, President_Sale_2019, style-classic, under-1000, under-2000, width-85-95, discontinued-year-2020, discontinued-month-2, discontinued-day of month-13, discontinued-day of week-Thursday","REPLACE","2499.99","","shopify","0","16153891766362","15969227178074","MERGE","Configuration","Sofa +Loveseat + Chair +Ottoman","","","",""
