KRC SKU	Handle	Title	Intro	COLOR CODE	Pile Material	WEAVE	W	D	Pile Height	PKG Lbs	Special Feature	P Price	Image Link	Barcode
SU-192 410	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	4'	10'	0.5	28	Double-Sided	440	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-192 46	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-192 48	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-192 R10	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	10' Round	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-192 R8	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-192 S6	soumak-rug	Rug	n/a	Gldbrn	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-192.jpg	n/a
SU-196 2610	soumak-rug	Rug	n/a	Ivyred	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-196 NP.jpg	n/a
SU-196 69	soumak-rug	Rug	n/a	Ivyred	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-196 NP.jpg	n/a
SU-196 R8	soumak-rug	Rug	n/a	Ivyred	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-196 NP.jpg	n/a
SU-196 S6	soumak-rug	Rug	n/a	Ivyred	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-196 NP.jpg	n/a
SU-199 2612	soumak-rug	Rug	n/a	Ivygrn	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-199 NP.jpg	n/a
SU-199 35	soumak-rug	Rug	n/a	Ivygrn	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-199 NP.jpg	n/a
SU-199 R6	soumak-rug	Rug	n/a	Ivygrn	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-199 NP.jpg	n/a
SU-199 S6	soumak-rug	Rug	n/a	Ivygrn	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-199 NP.jpg	n/a
SU-200 23	soumak-rug	Rug	n/a	Grnivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-200 NP.jpg	n/a
SU-200 69	soumak-rug	Rug	n/a	Grnivy	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-200 NP.jpg	n/a
SU-200 R8	soumak-rug	Rug	n/a	Grnivy	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-200 NP.jpg	n/a
SU-200 S6	soumak-rug	Rug	n/a	Grnivy	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-200 NP.jpg	n/a
SU-202 1014	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	10'	14'	0.5	98	Double-Sided	1540	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 23	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 2610	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 2612	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 35	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 46	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 69	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 810	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	8'	10'	0.5	56	Double-Sided	880	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 912	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	9'	12'	0.5	76	Double-Sided	1190	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 R6	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 S6	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-202 S8	soumak-rug	Rug	n/a	Blkivy	Wool	Soumak	8' Square	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-202.jpg	n/a
SU-203 1218	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-203 NP.jpg	n/a
SU-203 410	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	4'	10'	0.5	28	Double-Sided	440	http://kalaty.com/productimages/large/SU-203 NP.jpg	n/a
SU-203 S6	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-203 NP.jpg	n/a
SU-204 1218	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-204 23	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-204 2612	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-204 35	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-204 48	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-204 69	soumak-rug	Rug	n/a	Blutst	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-204.jpg	n/a
SU-205 1218	soumak-rug	Rug	n/a	Pgnivy	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-205 NP.jpg	n/a
SU-206 1218	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-206 NP.jpg	n/a
SU-206 23	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-206 NP.jpg	n/a
SU-206 2610	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-206 NP.jpg	n/a
SU-206 268	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	2'6"	8'	0.5	14	Double-Sided	220	http://kalaty.com/productimages/large/SU-206 NP.jpg	n/a
SU-206 48	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-206 NP.jpg	n/a
SU-210 23	soumak-rug	Rug	n/a	Lgrivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-210.jpg	n/a
SU-210 46	soumak-rug	Rug	n/a	Lgrivy	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-210.jpg	n/a
SU-210 69	soumak-rug	Rug	n/a	Lgrivy	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-210.jpg	n/a
SU-210 R6	soumak-rug	Rug	n/a	Lgrivy	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-210.jpg	n/a
SU-210 R8	soumak-rug	Rug	n/a	Lgrivy	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-210.jpg	n/a
SU-212 23	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-212 NP.jpg	n/a
SU-212 69	soumak-rug	Rug	n/a	Rustivy	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-212 NP.jpg	n/a
SU-213 23	soumak-rug	Rug	n/a	Ivyivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-213 NP.jpg	n/a
SU-213 2612	soumak-rug	Rug	n/a	Ivyivy	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-213 NP.jpg	n/a
SU-213 46	soumak-rug	Rug	n/a	Ivyivy	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-213 NP.jpg	n/a
SU-214 23	soumak-rug	Rug	n/a	Ivylgr	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-214.jpg	n/a
SU-214 69	soumak-rug	Rug	n/a	Ivylgr	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-214.jpg	n/a
SU-214 R10	soumak-rug	Rug	n/a	Ivylgr	Wool	Soumak	10' Round	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-214.jpg	n/a
SU-214 R6	soumak-rug	Rug	n/a	Ivylgr	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-214.jpg	n/a
SU-214 R8	soumak-rug	Rug	n/a	Ivylgr	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-214.jpg	n/a
SU-215 2610	soumak-rug	Rug	n/a	Redblk	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-215.jpg	n/a
SU-215 2612	soumak-rug	Rug	n/a	Redblk	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-215.jpg	n/a
SU-215 69	soumak-rug	Rug	n/a	Redblk	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-215.jpg	n/a
SU-215 R10	soumak-rug	Rug	n/a	Redblk	Wool	Soumak	10' Round	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-215.jpg	n/a
SU-215 R8	soumak-rug	Rug	n/a	Redblk	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-215.jpg	n/a
SU-223 23	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 2610	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 268	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	2'6"	8'	0.5	14	Double-Sided	220	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 35	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 410	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	4'	10'	0.5	28	Double-Sided	440	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 48	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 69	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-223 R6	soumak-rug	Rug	n/a	Brngrn	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-223.jpg	n/a
SU-226 1014	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	10'	14'	0.5	98	Double-Sided	1540	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 1215	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	12'	15'	0.5	126	Double-Sided	2430	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 1218	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 23	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 2610	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 268	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	2'6"	8'	0.5	14	Double-Sided	220	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 410	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	4'	10'	0.5	28	Double-Sided	440	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 46	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 48	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 69	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	6'	9'	0.5	38	Double-Sided	590	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 R10	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	10' Round	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 R6	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 R8	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-226 S10	soumak-rug	Rug	n/a	Plmivy	Wool	Soumak	10' Square	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-226.jpg	n/a
SU-227 1014	soumak-rug	Rug	n/a	Multi	Wool	Soumak	10'	14'	0.5	98	Double-Sided	1540	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 1215	soumak-rug	Rug	n/a	Multi	Wool	Soumak	12'	15'	0.5	126	Double-Sided	2430	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 1218	soumak-rug	Rug	n/a	Multi	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 23	soumak-rug	Rug	n/a	Multi	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 35	soumak-rug	Rug	n/a	Multi	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 410	soumak-rug	Rug	n/a	Multi	Wool	Soumak	4'	10'	0.5	28	Double-Sided	440	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 46	soumak-rug	Rug	n/a	Multi	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 48	soumak-rug	Rug	n/a	Multi	Wool	Soumak	4'	8'	0.5	22	Double-Sided	350	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 R6	soumak-rug	Rug	n/a	Multi	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-227 S10	soumak-rug	Rug	n/a	Multi	Wool	Soumak	10' Square	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-227.jpg	n/a
SU-266 1014	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	10'	14'	0.5	98	Double-Sided	1540	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 1215	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	12'	15'	0.5	126	Double-Sided	2430	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 1218	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	12'	18'	0.5	149	Double-Sided	2920	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 23	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	2'	3'	0.5	5	Double-Sided	70	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 2610	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	2'6"	10'	0.5	18	Double-Sided	280	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 2612	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	2'6"	12'	0.5	21	Double-Sided	330	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 268	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	2'6"	8'	0.5	14	Double-Sided	220	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 35	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	3'	5'	0.5	11	Double-Sided	170	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 46	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	4'	6'	0.5	17	Double-Sided	260	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 810	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	8'	10'	0.5	56	Double-Sided	880	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 912	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	9'	12'	0.5	76	Double-Sided	1190	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 R6	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	6' Round	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 R8	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	8' Round	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 S10	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	10' Square	n/a	0.5	68	Double-Sided	1100	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 S6	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	6' Square	n/a	0.5	25	Double-Sided	400	http://kalaty.com/productimages/large/SU-266.jpg	n/a
SU-266 S8	soumak-rug	Rug	n/a	Lblbrn	Wool	Soumak	8' Square	n/a	0.5	45	Double-Sided	700	http://kalaty.com/productimages/large/SU-266.jpg	n/a
